Restaurant name,Order ID,Platform Key,Restaurant ID,Order status,Created at,Accepted at,Cancelled at,Cancellation reason,Cancellation owner,Rejected at,Rejection reason,Dispatched at,Delivered at,Address,Transport type,Payment type,Payment method,Food value,Packaging charges,Discount,Voucher,Minimum order value fee,Delivery Fee,Items,Preorder,Billable Status
時時香中式個人餐盒 (新店店),o2w6-s76c,FP_TW,o2w6,Delivered,2021-10-03 19:04,2021-10-03 19:05,,,,,,2021-10-03 19:31,2021-10-03 19:42,文山區 116,Platform delivery,Online,ApplePay,510,0,0,0,0,59,"1 蔥爆鮮嫩牛餐盒 [1 蔥爆鮮嫩牛餐盒], 1 宮保雞丁餐盒 [1 宮保雞丁餐盒]",no,yes
瓦城泰式個人餐盒 (台中西區店),o7fn-5ov0,FP_TW,o7fn,Delivered,2021-10-03 12:51,2021-10-03 12:53,,,,,,2021-10-03 13:20,2021-10-03 13:36,Taichung City 402,Platform delivery,Cash,COD,680,0,0,49,0,49,"1 嫩烤松阪豬餐盒 [1 嫩烤松阪豬餐盒], 2 泰式香辣雞腿餐盒",no,yes
瓦城泰式個人餐盒 (台中西區店),o7fn-dhmz,FP_TW,o7fn,Delivered,2021-10-03 19:30,2021-10-03 19:31,,,,,,2021-10-03 19:42,2021-10-03 19:53,Taichung City 403,Platform delivery,Cash,COD,530,0,0,0,0,29,"1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒], 1 嫩烤松阪豬餐盒 [1 嫩烤松阪豬餐盒]",no,yes
瓦城泰式個人餐盒 (台中西區店),o7fn-gsfe,FP_TW,o7fn,Delivered,2021-10-03 11:12,2021-10-03 11:13,,,,,,2021-10-03 11:28,2021-10-03 11:40,南屯區 408,Platform delivery,Online,cybersource_creditcard,420,0,0,30,0,0,"1 椒麻雞飯餐盒 [1 椒麻雞餐盒], 1 泰式椰汁炒雞肉餐盒",no,yes
瓦城泰式個人餐盒 (台中西區店),o7fn-q1d0,FP_TW,o7fn,Delivered,2021-10-03 18:26,2021-10-03 18:28,,,,,,2021-10-03 18:52,2021-10-03 19:16,Taichung City 402,Platform delivery,Online,cybersource_creditcard,340,0,0,0,0,0,2 泰式椰汁炒雞肉餐盒,no,yes
瓦城泰國料理 (天母店),okvr-ieec,FP_TW,okvr,Delivered,2021-10-03 11:21,2021-10-03 11:28,,,,,,2021-10-03 12:16,2021-10-03 12:25,北投區 112,Platform delivery,Online,cybersource_creditcard,2135,0,0,50,0,0,"1 風味椒麻雞, 1 經典人氣 4人餐 [1 辣炒豬肉, 1 泰國茉莉香米]",no,yes
瓦城泰國料理 (天母店),okvr-mjlm,FP_TW,okvr,Delivered,2021-10-03 13:06,2021-10-03 13:07,,,,,,2021-10-03 13:24,2021-10-03 13:38,Taipei City 112,Platform delivery,Online,cybersource_creditcard,695,0,0,0,0,0,"1 BBQ嫩烤松阪豬, 1 綠咖哩椰汁雞, 1 泰國茉莉香米",no,yes
大心泰式麵食 (桃園店),ov7s-137z,FP_TW,ov7s,Delivered,2021-10-03 19:42,2021-10-03 19:44,,,,,,2021-10-03 20:16,2021-10-03 20:20,桃園區 330,Platform delivery,Online,cybersource_creditcard,569,0,0,0,0,19,"2 酸辣海陸麵, 1 泰國奶茶",no,yes
大心泰式麵食 (桃園店),ov7s-2k7o,FP_TW,ov7s,Delivered,2021-10-03 12:50,2021-10-03 12:52,,,,,,2021-10-03 13:15,2021-10-03 13:32,桃園區 330,Platform delivery,Online,cybersource_creditcard,250,0,0,0,0,0,1 酸辣海陸麵,no,yes
大心泰式麵食 (桃園店),ov7s-inpq,FP_TW,ov7s,Delivered,2021-10-03 12:01,2021-10-03 12:03,,,,,,2021-10-03 12:30,2021-10-03 12:41,Taoyuan City 330,Platform delivery,Online,cybersource_creditcard,627,0,0,0,0,19,"1 泰國奶茶, 1 酸辣海鮮麵 [1 溏心蛋], 1 酸辣番茄松阪豬肉麵 [1 溏心蛋]",no,yes
大心泰式麵食 (桃園店),ov7s-od7f,FP_TW,ov7s,Delivered,2021-10-03 14:59,2021-10-03 15:00,,,,,,2021-10-03 15:25,2021-10-03 15:40,桃園市 338,Platform delivery,Online,cybersource_creditcard,279,0,0,0,0,0,1 酸辣海陸麵 [1 溏心蛋],no,yes
大心泰式麵食 (桃園店),ov7s-own8,FP_TW,ov7s,Delivered,2021-10-03 20:16,2021-10-03 20:17,,,,,,2021-10-03 20:43,2021-10-03 20:52,Taoyuan City 330,Platform delivery,Online,cybersource_creditcard,250,0,0,0,0,0,1 酸辣海鮮麵,no,yes
大心泰式麵食 (桃園店),ov7s-tlyr,FP_TW,ov7s,Delivered,2021-10-03 16:40,2021-10-03 16:42,,,,,,2021-10-03 17:06,2021-10-03 17:18,龜山區 333,Platform delivery,Online,cybersource_creditcard,348,0,0,0,0,30,"1 酸辣海陸麵 [1 溏心蛋], 1 泰國奶茶",no,yes
1010湘個人餐盒 (天母店),p92s-21pm,FP_TW,p92s,Delivered,2021-10-03 17:25,2021-10-03 17:28,,,,,,2021-10-03 17:44,2021-10-03 17:54,北投區,Platform delivery,Online,cybersource_creditcard,890,0,0,0,0,59,"1 蔥爆鮮嫩牛餐盒 [1 蔥爆鮮嫩牛餐盒], 1 酥炸口水雞餐盒, 1 香干炒豬肉餐盒, 1 超級麻婆豆腐餐盒 [1 超級麻婆豆腐餐盒]",no,yes
1010湘個人餐盒 (天母店),p92s-58rd,FP_TW,p92s,Delivered,2021-10-03 12:05,2021-10-03 12:06,,,,,,2021-10-03 12:35,2021-10-03 12:41,北投區 112,Platform delivery,Online,cybersource_creditcard,200,0,0,0,0,0,1 香辣嫩雞雲耳餐盒,no,yes
1010湘個人餐盒 (天母店),p92s-lr2m,FP_TW,p92s,Delivered,2021-10-03 11:40,2021-10-03 11:42,,,,,,2021-10-03 12:21,2021-10-03 12:37,士林區 111,Platform delivery,Online,cybersource_creditcard,250,0,0,0,0,0,1 超級麻婆豆腐餐盒 [1 超級麻婆豆腐餐盒],no,yes
1010湘個人餐盒 (天母店),p92s-x0d0,FP_TW,p92s,Delivered,2021-10-03 11:19,2021-10-03 11:20,,,,,,2021-10-03 11:54,2021-10-03 12:12,台北市 111,Platform delivery,Online,cybersource_creditcard,760,0,0,0,0,0,"1 宮保雞丁餐盒 [1 宮保雞丁餐盒], 1 蔥爆鮮嫩牛餐盒 [1 蔥爆鮮嫩牛餐盒], 1 超級麻婆豆腐餐盒 [1 超級麻婆豆腐餐盒]",no,yes
1010湘個人餐盒 (天母店),p92s-x9u2,FP_TW,p92s,Delivered,2021-10-03 17:00,2021-10-03 17:01,,,,,,2021-10-03 17:19,2021-10-03 17:32,Taipei City 111,Platform delivery,Online,cybersource_creditcard,250,0,0,0,0,0,1 超級麻婆豆腐餐盒 [1 超級麻婆豆腐餐盒],no,yes
1010湘個人餐盒 (天母店),p92s-yr34,FP_TW,p92s,Delivered,2021-10-03 13:52,2021-10-03 13:54,,,,,,2021-10-03 14:15,2021-10-03 14:22,北投區 112,Platform delivery,Cash,COD,250,0,0,0,0,29,1 超級麻婆豆腐餐盒 [1 超級麻婆豆腐餐盒],no,yes
1010湘個人餐盒 (天母店),p92s-z9h2,FP_TW,p92s,Delivered,2021-10-03 18:35,2021-10-03 18:38,,,,,,2021-10-03 19:08,2021-10-03 19:14,北投區 112,Platform delivery,Online,cybersource_creditcard,670,0,0,0,0,0,"1 超級麻婆豆腐餐盒 [1 超級麻婆豆腐餐盒], 1 蔥爆鮮嫩牛餐盒 [1 蔥爆鮮嫩牛餐盒], 1 香干炒豬肉餐盒",no,yes
1010湘個人餐盒 (板橋店),pg9b-9gld,FP_TW,pg9b,Delivered,2021-10-03 16:57,2021-10-03 16:58,,,,,,2021-10-03 17:18,2021-10-03 17:26,New Taipei City,Platform delivery,Online,cybersource_creditcard,560,0,0,30,0,0,"1 麻油松阪豬餐盒 [1 麻油松阪豬餐盒], 1 3.5杯雞餐盒 [1 3.5杯雞餐盒]",no,yes
1010湘個人餐盒 (板橋店),pg9b-p92o,FP_TW,pg9b,Delivered,2021-10-03 15:58,2021-10-03 16:30,,,,,,,2021-10-03 17:44,,Pickup,Online,cybersource_creditcard,480,0,0,0,0,0,"1 香辣嫩雞雲耳餐盒, 1 麻油松阪豬餐盒 [1 麻油松阪豬餐盒]",yes,yes
1010湘個人餐盒 (板橋店),pg9b-viz7,FP_TW,pg9b,Delivered,2021-10-03 18:50,2021-10-03 18:52,,,,,,2021-10-03 19:12,2021-10-03 19:21,New Taipei City 220,Platform delivery,Online,ApplePay,530,0,0,49,0,49,"1 麻油松阪豬餐盒 [1 麻油松阪豬餐盒], 1 宮保雞丁餐盒 [1 宮保雞丁餐盒]",no,yes
瓦城泰國料理 (台中麗寶店),pims-0yo9,FP_TW,pims,Delivered,2021-10-03 16:24,2021-10-03 16:27,,,,,,2021-10-03 17:13,2021-10-03 17:23,后里區 421,Platform delivery,Online,cybersource_creditcard,1735,0,0,30,0,0,"1 酥炸檸檬魚, 1 BBQ嫩烤松阪豬, 1 芝麻酥蝦餅, 1 辣炒高麗菜, 3 泰國茉莉香米, 1 風味椒麻雞",no,yes
瓦城泰國料理 (台中麗寶店),pims-5w3h,FP_TW,pims,Delivered,2021-10-03 18:38,2021-10-03 18:41,,,,,,2021-10-03 19:05,2021-10-03 19:18,Taichung City 421,Platform delivery,Online,cybersource_creditcard,340,0,0,50,0,0,"1 泰式咖哩雞, 1 泰國茉莉香米, 1 紅藜米",no,yes
瓦城泰國料理 (台中麗寶店),pims-8xik,FP_TW,pims,Delivered,2021-10-03 14:36,2021-10-03 14:38,,,,,,2021-10-03 14:59,2021-10-03 15:08,Houli District 421,Platform delivery,Online,cybersource_creditcard,1330,0,0,0,0,35,"1 蝦醬四季豆, 1 經典人氣 2人餐 [1 辣炒豬肉, 1 泰國茉莉香米]",no,yes
瓦城泰國料理 (台中麗寶店),pims-boxc,FP_TW,pims,Delivered,2021-10-03 16:32,2021-10-03 16:32,,,,,,,2021-10-03 18:07,,Pickup,Online,cybersource_creditcard,200,0,0,150,0,0,"1 麻油松阪豬肉粽, 1 紅藜米",no,yes
瓦城泰國料理 (台中麗寶店),pims-f0e9,FP_TW,pims,Delivered,2021-10-03 09:49,2021-10-03 11:06,,,,,,2021-10-03 11:34,2021-10-03 11:47,Taichung City 421,Platform delivery,Cash,COD,2526,0,0,0,0,49,"1 海鮮什蔬沙律, 1 酸辣海鮮湯, 2 泰國冰奶茶, 1 經典人氣 2人餐 [1 辣炒豬肉, 1 泰國茉莉香米], 1 風味椒麻雞, 2 冰鎮檸檬香綠茶【400ml】",yes,yes
瓦城泰國料理 (台中麗寶店),pims-utwt,FP_TW,pims,Delivered,2021-10-03 17:37,2021-10-03 17:39,,,,,,2021-10-03 18:03,2021-10-03 18:18,后里區 421,Platform delivery,Online,cybersource_creditcard,1555,0,0,0,0,35,"1 蠔油花椰菜, 3 紅藜米, 1 BBQ嫩烤松阪豬, 1 三色糖醋排骨, 1 泰式香辣蝦燒, 1 原味青木瓜沙律",no,yes
瓦城泰國料理 (汐止遠雄店),pvi5-avn5,FP_TW,pvi5,Delivered,2021-10-03 18:03,2021-10-03 18:05,,,,,,2021-10-03 18:37,2021-10-03 18:57,New Taipei City 221,Platform delivery,Online,cybersource_creditcard,560,0,0,0,0,29,"1 綠咖哩椰汁雞, 1 三色糖醋排骨",no,yes
瓦城泰國料理 (桃園環球A8館),pvth-a7ed,FP_TW,pvth,Delivered,2021-10-03 15:45,2021-10-03 15:45,,,,,,2021-10-03 16:00,2021-10-03 16:08,Guishan District,Platform delivery,Online,cybersource_creditcard,300,0,0,0,0,29,"1 綠咖哩椰汁雞, 1 泰國茉莉香米",no,yes
瓦城泰國料理 (桃園環球A8館),pvth-agru,FP_TW,pvth,Delivered,2021-10-03 18:37,2021-10-03 18:39,,,,,,2021-10-03 19:21,2021-10-03 19:33,龜山區 333,Platform delivery,Cash,COD,1645,0,0,0,0,29,"1 BBQ嫩烤松阪豬, 1 風味椒麻雞, 1 辣炒高麗菜, 2 泰國茉莉香米, 1 酥炸檸檬魚, 1 原味青木瓜沙律",no,yes
瓦城泰國料理 (桃園環球A8館),pvth-doqx,FP_TW,pvth,Delivered,2021-10-03 16:57,2021-10-03 17:00,,,,,,2021-10-03 17:28,2021-10-03 17:39,Taoyuan City 333,Platform delivery,Online,ApplePay,1460,0,0,0,0,0,"1 綠咖哩椰汁雞, 1 辣炒高麗菜, 3 泰國茉莉香米, 1 三色糖醋排骨, 1 風味椒麻雞, 2 紅藜米, 1 芝麻酥蝦餅",no,yes
瓦城泰國料理 (桃園環球A8館),pvth-hnjg,FP_TW,pvth,Delivered,2021-10-03 14:08,2021-10-03 14:12,,,,,,2021-10-03 15:30,2021-10-03 15:34,Taoyuan City 333,Platform delivery,Online,cybersource_creditcard,2175,0,0,0,0,29,"1 辣炒豬肉, 1 風味椒麻雞, 1 BBQ嫩烤松阪豬, 1 芝麻酥蝦餅, 1 海鮮什蔬沙律, 1 泰式香辣蝦燒, 1 辣炒高麗菜",no,yes
瓦城泰國料理 (桃園環球A8館),pvth-sf58,FP_TW,pvth,Delivered,2021-10-03 15:38,2021-10-03 15:50,,,,,,,2021-10-03 16:55,,Pickup,Online,cybersource_creditcard,890,0,89,100,0,0,"1 綠咖哩椰汁雞, 1 泰式香辣蝦燒, 1 蠔油炒時蔬, 3 泰國茉莉香米",yes,yes
瓦城泰國料理 (桃園環球A8館),pvth-xtkc,FP_TW,pvth,Delivered,2021-10-03 17:39,2021-10-03 17:42,,,,,,2021-10-03 18:11,2021-10-03 18:25,Guishan District 333,Platform delivery,Online,cybersource_creditcard,830,0,0,0,0,39,"1 海鮮什蔬沙律, 1 綠咖哩椰汁雞, 1 蠔油炒時蔬",no,yes
大心泰式麵食 (內湖店),qhkb-v14l,FP_TW,qhkb,Delivered,2021-10-03 12:01,2021-10-03 12:03,,,,,,2021-10-03 12:12,2021-10-03 12:17,台北市 114,Platform delivery,Online,cybersource_creditcard,269,0,0,0,0,39,"1 酸辣番茄豬肉麵, 1 泰國奶茶",no,yes
瓦城泰國料理 (台中廣三SOGO店),qrhn-vp6b,FP_TW,qrhn,Delivered,2021-10-03 11:36,2021-10-03 11:37,,,,,,2021-10-03 12:07,2021-10-03 12:23,Taichung City 404,Platform delivery,Online,ApplePay,875,0,0,50,0,0,"1 BBQ嫩烤松阪豬, 1 辣炒高麗菜, 1 泰國茉莉香米, 1 花生蝦滋圈(3個)",no,yes
大心泰式麵食 (高雄左營一店),qsml-76xz,FP_TW,qsml,Delivered,2021-10-03 13:17,2021-10-03 13:18,,,,,,2021-10-03 13:44,2021-10-03 14:00,三民區 807,Platform delivery,Online,Credit Card,250,0,0,0,0,35,1 酸辣海鮮麵,no,yes
大心泰式麵食 (高雄左營一店),qsml-ax2w,FP_TW,qsml,Delivered,2021-10-03 19:38,2021-10-03 19:39,,,,,,2021-10-03 20:09,2021-10-03 20:11,Kaohsiung City 813,Platform delivery,Cash,COD,250,0,0,0,0,19,1 酸辣海鮮麵,no,yes
大心泰式麵食 (高雄左營一店),qsml-ox8j,FP_TW,qsml,Delivered,2021-10-03 19:01,2021-10-03 19:03,,,,,,2021-10-03 19:26,2021-10-03 19:34,Kaohsiung City 807,Platform delivery,Online,cybersource_creditcard,400,0,0,50,0,35,2 酸辣番茄豬肉麵,no,yes
大心泰式麵食 (高雄左營一店),qsml-pwnz,FP_TW,qsml,Delivered,2021-10-03 11:04,2021-10-03 11:05,,,,,,2021-10-03 11:22,2021-10-03 11:28,三民區 807,Platform delivery,Cash,COD,304,0,0,0,0,29,"1 Tom-Yam Noddles with Pork [1 溏心蛋], 1 酥炸蝦醬雞米花",no,yes
大心泰式麵食 (新竹竹北店),qtd5-2jax,FP_TW,qtd5,Delivered,2021-10-03 19:37,2021-10-03 19:38,,,,,,2021-10-03 20:07,2021-10-03 20:19,竹北市 302,Platform delivery,Cash,COD,650,0,0,0,0,39,"1 咖哩雞腿麵, 1 酸辣番茄松阪豬肉麵, 1 酸辣番茄豬肉麵",no,yes
大心泰式麵食 (新竹竹北店),qtd5-73i8,FP_TW,qtd5,Delivered,2021-10-03 19:31,2021-10-03 19:33,,,,,,2021-10-03 19:58,2021-10-03 20:04,Hsinchu County 302,Platform delivery,Cash,COD,250,0,0,0,0,39,1 酸辣海陸麵,no,yes
大心泰式麵食 (新竹竹北店),qtd5-meg2,FP_TW,qtd5,Delivered,2021-10-03 19:00,2021-10-03 19:00,,,,,,,2021-10-03 19:13,,Pickup,Online,cybersource_creditcard,600,0,0,0,0,0,3 咖哩雞腿麵,no,yes
大心泰式麵食 (新竹竹北店),qtd5-wkt7,FP_TW,qtd5,Delivered,2021-10-03 11:35,2021-10-03 11:37,,,,,,2021-10-03 12:11,2021-10-03 12:27,竹北市 302,Platform delivery,Online,cybersource_creditcard,450,0,0,0,0,0,"1 酸辣番茄松阪豬肉麵, 1 酸辣番茄豬肉麵",no,yes
大心泰式麵食 (新竹竹北店),qtd5-xufl,FP_TW,qtd5,Delivered,2021-10-03 12:44,2021-10-03 12:45,,,,,,2021-10-03 13:26,2021-10-03 13:37,竹北市 302,Platform delivery,Online,cybersource_creditcard,200,0,0,0,0,0,1 酸辣番茄豬肉麵,no,yes
大心泰式麵食 (新竹竹北店),qtd5-z0ro,FP_TW,qtd5,Delivered,2021-10-03 20:25,2021-10-03 20:26,,,,,,2021-10-03 20:49,2021-10-03 20:56,新竹縣,Platform delivery,Online,ApplePay,200,0,0,50,0,29,1 酸辣番茄豬肉麵,no,yes
時時香中式個人餐盒 (新竹東區一店),qtf0-2qzk,FP_TW,qtf0,Delivered,2021-10-03 10:25,2021-10-03 11:04,,,,,,2021-10-03 11:35,2021-10-03 11:49,竹東鎮 310,Platform delivery,Cash,COD,640,0,0,30,0,0,"3 糖醋雞丁餐盒, 1 香干炒豬肉餐盒",yes,yes
時時香中式個人餐盒 (新竹東區一店),qtf0-5f75,FP_TW,qtf0,Delivered,2021-10-03 11:27,2021-10-03 11:30,,,,,,2021-10-03 12:11,2021-10-03 12:41,Hsinchu City 300,Platform delivery,Online,cybersource_creditcard,840,0,0,0,0,0,"2 經典蒜泥白肉餐盒, 2 蔥爆鮮嫩牛餐盒 [1 蔥爆鮮嫩牛餐盒]",no,yes
時時香中式個人餐盒 (新竹東區一店),qtf0-9b0w,FP_TW,qtf0,Delivered,2021-10-03 13:58,2021-10-03 13:59,,,,,,2021-10-03 14:20,2021-10-03 14:35,Hsinchu City 308,Platform delivery,Online,cybersource_creditcard,540,0,0,0,0,0,"1 蔥爆鮮嫩牛餐盒 [1 蔥爆鮮嫩牛餐盒], 1 麻油松阪豬餐盒 [1 麻油松阪豬餐盒]",no,yes
時時香中式個人餐盒 (新竹東區一店),qtf0-v5v4,FP_TW,qtf0,Delivered,2021-10-03 17:02,2021-10-03 17:03,,,,,,2021-10-03 17:26,2021-10-03 17:36,Hsinchu County 310,Platform delivery,Online,ApplePay,700,0,0,50,0,0,"1 麻油松阪豬餐盒 [1 麻油松阪豬餐盒], 1 糖醋雞丁餐盒, 1 蔥爆鮮嫩牛餐盒 [1 蔥爆鮮嫩牛餐盒]",no,yes
時時香中式個人餐盒 (新竹東區一店),qtf0-vemv,FP_TW,qtf0,Delivered,2021-10-03 17:10,2021-10-03 17:11,,,,,,2021-10-03 17:36,2021-10-03 17:45,Hsinchu City 300,Platform delivery,Online,ApplePay,690,0,0,0,0,19,"1 麻油松阪豬餐盒 [1 麻油松阪豬餐盒], 1 宮保雞丁餐盒 [1 宮保雞丁餐盒], 1 香干炒豬肉餐盒",no,yes
大心泰式麵食 (台中中友店),qw5q-02zq,FP_TW,qw5q,Delivered,2021-10-03 12:59,2021-10-03 13:00,,,,,,2021-10-03 13:16,2021-10-03 13:41,Taichung City 404,Platform delivery,Online,cybersource_creditcard,200,0,0,0,0,9,1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】],no,yes
大心泰式麵食 (台中中友店),qw5q-86ra,FP_TW,qw5q,Delivered,2021-10-03 18:14,2021-10-03 18:15,,,,,,2021-10-03 18:35,2021-10-03 18:41,Taichung City 404,Platform delivery,Cash,COD,500,0,0,0,0,0,"1 清燉越南牛肉河粉, 1 酸辣番茄松阪豬肉系列 [1 酸辣番茄松阪豬肉麵【河粉】]",no,yes
大心泰式麵食 (台中中友店),qw5q-aj5p,FP_TW,qw5q,Delivered,2021-10-03 18:47,2021-10-03 18:48,,,,,,2021-10-03 19:14,2021-10-03 19:26,北區 404,Platform delivery,Cash,COD,319,0,0,0,0,29,"1 酸辣海陸系列 [1 酸辣海陸麵【拉麵】], 1 蝦醬雞翅",no,yes
大心泰式麵食 (台中中友店),qw5q-bxrh,FP_TW,qw5q,Delivered,2021-10-03 17:29,2021-10-03 17:31,,,,,,2021-10-03 17:44,2021-10-03 17:50,北區 404,Platform delivery,Cash,COD,250,0,0,0,0,19,1 清燉越南牛肉河粉,no,yes
大心泰式麵食 (台中中友店),qw5q-fxv8,FP_TW,qw5q,Delivered,2021-10-03 14:29,2021-10-03 14:30,,,,,,2021-10-03 14:59,2021-10-03 15:11,北屯區 406,Platform delivery,Online,ApplePay,770,0,0,0,0,0,"1 酸辣海陸系列 [1 酸辣海陸麵【拉麵】], 1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【公仔麵】], 1 泰式蝦醬雞翅【9支】",no,yes
大心泰式麵食 (台中中友店),qw5q-pe2j,FP_TW,qw5q,Delivered,2021-10-03 19:00,2021-10-03 19:02,,,,,,2021-10-03 19:27,2021-10-03 19:37,北屯區 406,Platform delivery,Online,cybersource_creditcard,570,0,0,100,0,59,"1 酸辣海鮮系列 [1 酸辣海鮮麵【公仔麵】], 1 泰式蝦醬雞翅【9支】",no,yes
大心泰式麵食 (台中中友店),qw5q-qijz,FP_TW,qw5q,Delivered,2021-10-03 19:28,2021-10-03 19:29,,,,,,2021-10-03 20:11,2021-10-03 20:23,臺中市,Platform delivery,Online,cybersource_creditcard,250,0,0,0,0,0,1 酸辣番茄松阪豬肉系列 [1 酸辣番茄松阪豬肉麵【拉麵】],no,yes
大心泰式麵食 (台中中友店),qw5q-z8ey,FP_TW,qw5q,Delivered,2021-10-03 19:07,2021-10-03 19:08,,,,,,2021-10-03 19:34,2021-10-03 19:52,Taichung City 406,Platform delivery,Cash,COD,279,0,0,0,0,35,"1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】], 1 搖滾青木瓜沙律",no,yes
1010湘個人餐盒 (桃園店),qzm5-2571,FP_TW,qzm5,Delivered,2021-10-03 12:03,2021-10-03 12:04,,,,,,2021-10-03 12:28,2021-10-03 12:47,桃園區 330,Platform delivery,Online,cybersource_creditcard,410,0,0,0,0,0,"1 宮保雞丁餐盒 [1 宮保雞丁餐盒], 1 香干炒豬肉餐盒",no,yes
1010湘個人餐盒 (桃園店),qzm5-97wx,FP_TW,qzm5,Delivered,2021-10-03 20:03,2021-10-03 20:05,,,,,,2021-10-03 20:26,2021-10-03 20:40,桃園市 330,Platform delivery,Online,cybersource_creditcard,250,0,0,0,0,30,1 超級麻婆豆腐餐盒 [1 超級麻婆豆腐餐盒],no,yes
1010湘個人餐盒 (桃園店),qzm5-bu0x,FP_TW,qzm5,Delivered,2021-10-03 11:06,2021-10-03 11:08,,,,,,2021-10-03 11:36,2021-10-03 11:52,Taoyuan City 338,Platform delivery,Online,ApplePay,530,0,0,0,0,30,"1 麻油松阪豬餐盒 [1 麻油松阪豬餐盒], 1 超級麻婆豆腐餐盒 [1 超級麻婆豆腐餐盒]",no,yes
1010湘個人餐盒 (桃園店),qzm5-ji2l,FP_TW,qzm5,Delivered,2021-10-03 17:45,2021-10-03 17:46,,,,,,2021-10-03 18:13,2021-10-03 18:20,桃園區 330,Platform delivery,Online,cybersource_creditcard,250,0,0,0,0,30,1 宮保雞丁餐盒 [1 宮保雞丁餐盒],no,yes
1010湘個人餐盒 (桃園店),qzm5-w474,FP_TW,qzm5,Delivered,2021-10-03 13:51,2021-10-03 13:53,,,,,,2021-10-03 14:09,2021-10-03 14:21,桃園市 330,Platform delivery,Online,cybersource_creditcard,250,0,0,0,0,59,1 宮保雞丁餐盒 [1 宮保雞丁餐盒],no,yes
瓦城泰國料理 (環球中和店),r6lc-0o03,FP_TW,r6lc,Delivered,2021-10-03 12:57,2021-10-03 13:00,,,,,,2021-10-03 13:43,2021-10-03 13:54,New Taipei City 235,Platform delivery,Online,cybersource_creditcard,1689,0,0,50,0,29,"1 海鮮什蔬沙律, 1 綠咖哩椰汁雞, 1 花生蝦滋圈, 1 蠔油花椰菜, 1 辣炒豬肉, 2 紅藜米, 2 泰國茉莉香米, 1 泰國冰奶茶【400ml】",no,yes
瓦城泰國料理 (環球中和店),r6lc-f261,FP_TW,r6lc,Delivered,2021-10-03 13:23,2021-10-03 13:25,,,,,,2021-10-03 14:02,2021-10-03 14:08,New Taipei City 235,Platform delivery,Cash,COD,1744,0,0,0,0,29,"1 綠咖哩椰汁雞, 1 BBQ嫩烤松阪豬, 1 泰式中卷沙律, 1 蠔油花椰菜, 2 泰國茉莉香米, 1 泰國冰奶茶【400ml】, 1 花生蝦滋圈",no,yes
瓦城泰國料理 (環球中和店),r6lc-jwax,FP_TW,r6lc,Delivered,2021-10-03 12:38,2021-10-03 12:39,,,,,,,2021-10-03 13:02,,Pickup,Online,cybersource_creditcard,1235,0,0,0,0,0,"1 辣炒豬肉, 1 BBQ嫩烤松阪豬, 1 綠咖哩椰汁雞, 5 泰國茉莉香米, 1 辣炒高麗菜",no,yes
瓦城泰國料理 (環球中和店),r6lc-zrqw,FP_TW,r6lc,Delivered,2021-10-03 17:43,2021-10-03 17:44,,,,,,2021-10-03 18:15,2021-10-03 18:23,New Taipei City 235,Platform delivery,Cash,COD,500,0,0,0,0,39,"1 蠔油花椰菜, 1 三色糖醋排骨",no,yes
1010湘 (松山店),raxh-9tv0,FP_TW,raxh,Delivered,2021-10-03 11:52,2021-10-03 11:54,,,,,,2021-10-03 12:07,2021-10-03 12:14,Taipei City 10491,Platform delivery,Online,cybersource_creditcard,450,0,0,0,0,0,"1 鄉里小炒肉, 1 台灣西螺米, 1 燒椒皮蛋",no,yes
1010湘 (松山店),raxh-us92,FP_TW,raxh,Delivered,2021-10-03 17:49,2021-10-03 17:52,,,,,,2021-10-03 18:08,2021-10-03 18:17,Taipei City 10491,Platform delivery,Online,cybersource_creditcard,1170,0,0,200,0,0,"1 香干豬肉絲, 1 一人獨享餐 [1 台灣西螺米], 1 香炒花椰菜, 1 燒椒皮蛋, 1 台灣西螺米",no,yes
瓦城泰國料理 (台中新時代店),rbor-ceql,FP_TW,rbor,Cancelled,2021-10-03 16:39,,2021-10-03 16:50,Reason: Order was not accepted on time,Vendor,,,,,Taichung City 412,Platform delivery,Online,cybersource_creditcard,960,0,0,0,0,0,"1 綠咖哩椰汁雞, 1 辣炒豬肉, 1 風味椒麻雞, 5 泰國茉莉香米",no,no
瓦城泰國料理 (台中新時代店),rbor-eid2,FP_TW,rbor,Delivered,2021-10-03 12:11,2021-10-03 12:13,,,,,,2021-10-03 12:47,2021-10-03 13:02,太平區 406,Platform delivery,Online,cybersource_creditcard,560,0,0,30,0,0,"1 綠咖哩椰汁雞, 1 辣炒豬肉",no,yes
瓦城泰國料理 (台中新時代店),rbor-qw47,FP_TW,rbor,Delivered,2021-10-03 12:35,2021-10-03 12:39,,,,,,2021-10-03 13:13,2021-10-03 13:33,南區 402,Platform delivery,Online,ApplePay,1040,0,0,50,0,59,"1 辣炒高麗菜, 1 綠咖哩椰汁雞, 1 三色糖醋排骨, 1 風味椒麻雞",no,yes
